Company,Calculated_NAICS,Target_NAICS,Is_Target_Match,Confidence,Match_Reasoning,Business_Status,Review_Count,Has_Reviews,Latitude,Longitude,Street_Address,City,State,Zip_Code,Operating_Hours,Hard_Attributes,Price_Level,Business_Website,Employees_Estimated,Year_Established,Last_Review_Date
Safari Coffee,722515,722515,TRUE,Low,"While Safari Coffee operates during morning hours and serves coffee, the reviews indicate a focus on food and a restaurant vibe rather than a traditional coffee shop atmosphere. The absence of specific breakfast attributes and the presence of a restaurant-like environment suggest it may not fully align with the NAICS code for coffee shops.",Active,5,Yes,44.9486844,-93.2817056,"200 W Lake St #211, Minneapolis, MN 55408, USA",Minneapolis,MN,55408,Monday: 8:00??AM??€?€?1:00??PM; Tuesday: 8:00??AM??€?€?1:00??PM; Wednesday: 8:00??AM??€?€?1:00??PM; Thursday: 8:00??AM??€?€?1:00??PM; Friday: 8:00??AM??€?€?1:00??PM; Saturday: 8:00??AM??€?€?1:00??PM; Sunday: 8:00??AM??€?€?1:00??PM,None,N/A,,,,2025/12/4
Black Walnut Bakery,722515,722515,TRUE,High,"Black Walnut Bakery operates primarily during morning hours, serves breakfast, and has a strong focus on pastries, aligning with the characteristics of a coffee shop. The reviews emphasize a morning vibe and the popularity of breakfast items, confirming its classification as a coffee shop.",Active,5,Yes,44.9448905,-93.2981247,"3157 Hennepin Ave S, Minneapolis, MN 55408, USA",Minneapolis,MN,55408,Monday: Closed; Tuesday: Closed; Wednesday: 8:00??AM??€?€?:00??PM; Thursday: 8:00??AM??€?€?:00??PM; Friday: 8:00??AM??€?€?:00??PM; Saturday: 8:00??AM??€?€?:00??PM; Sunday: 8:00??AM??€?€?:00??PM,Breakfast,2,https://www.blackwalnutbakery.com/,,,2025/12/22
Haraz Coffe House,722515,722515,TRUE,Low,"The name 'Haraz Coffe House' suggests a focus on coffee, but without specific hours or attributes, it's difficult to confirm its primary function as a coffee shop. The lack of reviews further limits the ability to assess its vibe and offerings.",Active,0,No,44.948141,-93.287637,"621 W Lake St, Minneapolis, MN 55408, USA",Minneapolis,MN,55408,Unknown,None,N/A,https://harazcoffeehouse.com/,,,N/A
Jughouse,722515,722515,TRUE,Low,"The available information does not confirm the primary focus on coffee or breakfast offerings, and the reviews suggest a focus on events and apparel rather than a traditional coffee shop vibe.",Active,2,Yes,44.94757,-93.2976669,"3001 Hennepin Ave S, Minneapolis, MN 55408, USA",Minneapolis,MN,55408,Unknown,None,N/A,,,,2023/2/13
Little Bird Delicatessen,722513,722515,FALSE,Low,"Little Bird Delicatessen operates primarily during lunch hours and focuses on deli sandwiches rather than coffee or breakfast items, which does not align with the characteristics of a coffee shop (NAICS 722515). Instead, it fits better under the category of limited-service restaurants (NAICS 722513).",Active,5,Yes,44.9343538,-93.2776374,"3749 Nicollet Ave, Minneapolis, MN 55409, USA",Minneapolis,MN,55409,Monday: Closed; Tuesday: 11:00??AM??€?€?:00??PM; Wednesday: 11:00??AM??€?€?:00??PM; Thursday: 11:00??AM??€?€?:00??PM; Friday: 11:00??AM??€?€?:00??PM; Saturday: 11:00??AM??€?€?:00??PM; Sunday: Closed,Lunch,N/A,http://littlebirddelicatessen.com/,,,2026/1/5
Coffee and Tea Limited,722515,722515,TRUE,Low,"The business operates outside typical coffee shop hours, opening at 9 AM, which does not align with the early morning focus of a coffee shop. Additionally, there are no specific attributes indicating a breakfast service, and the reviews do not confirm a strong morning vibe.",Active,5,Yes,44.9246807,-93.3140907,"2730 W 43rd St, Minneapolis, MN 55410, USA",Minneapolis,MN,55409,Monday: 9:00??AM??€?€?:00??PM; Tuesday: 9:00??AM??€?€?:00??PM; Wednesday: 9:00??AM??€?€?:00??PM; Thursday: 9:00??AM??€?€?:00??PM; Friday: 9:00??AM??€?€?:00??PM; Saturday: 9:00??AM??€?€?:00??PM; Sunday: 12:00??€?€?:00??PM,None,N/A,https://coffeeandtealtd.com/,,,2026/1/2
Caribou Coffee,722515,722515,TRUE,High,"Caribou Coffee operates primarily as a coffee shop, opening early in the morning and serving breakfast and lunch, which aligns with the NAICS code 722515 for coffee shops.",Active,5,Yes,44.9194612,-93.2783729,"4606 Nicollet Ave, Minneapolis, MN 55419, USA",Minneapolis,MN,55409,Monday: 5:30??AM??€?€?:30??PM; Tuesday: 5:30??AM??€?€?:30??PM; Wednesday: 5:30??AM??€?€?:30??PM; Thursday: 5:30??AM??€?€?:30??PM; Friday: 5:30??AM??€?€?:30??PM; Saturday: 6:30??AM??€?€?:30??PM; Sunday: 6:30??AM??€?€?:30??PM,"Breakfast, Lunch",2,https://locations.cariboucoffee.com/us/mn/minneapolis/4606-nicollet-avenue-south,,,2025/11/6
Victor's 1959 Cafe,722515,722515,TRUE,High,"Victor's 1959 Cafe serves breakfast and lunch, with a focus on coffee and Cuban cuisine. The reviews highlight a strong morning vibe and brunch offerings, aligning with the characteristics of a coffee shop.",Active,5,Yes,44.9342239,-93.2847127,"3756 Grand Ave S, Minneapolis, MN 55409, USA",Minneapolis,MN,55409,Monday: Closed; Tuesday: Closed; Wednesday: 9:00??AM??€?€?:30??PM; Thursday: 9:00??AM??€?€?:30??PM; Friday: 9:00??AM??€?€?:30??PM; Saturday: 9:00??AM??€?€?:30??PM; Sunday: 9:00??AM??€?€?:30??PM,"Breakfast, Lunch, Dinner, Beer, Wine",2,https://www.victors1959cafe.com/,,,2026/1/4
Mel-O-Glaze Bakery,722515,722515,TRUE,High,"Mel-O-Glaze Bakery operates during morning hours and serves breakfast, aligning with the characteristics of a coffee shop. The reviews indicate a focus on baked goods and a positive morning vibe, further supporting the classification as a coffee shop.",Active,5,Yes,44.9158412,-93.2324189,"4800 S 28th Ave, Minneapolis, MN 55417, USA",Minneapolis,MN,55409,Monday: 7:30??AM??€?€?:00??PM; Tuesday: 7:30??AM??€?€?:00??PM; Wednesday: 7:30??AM??€?€?:00??PM; Thursday: 7:30??AM??€?€?:00??PM; Friday: 7:30??AM??€?€?:00??PM; Saturday: 7:30??AM??€?€?:00??PM; Sunday: 7:30??AM??€?€?:00??PM,Breakfast,1,,,,2025/11/7
Starbucks Coffee Company,722515,722515,TRUE,High,"Starbucks Coffee Company operates as a coffee shop, opening early at 5 AM and serving breakfast and lunch, aligning with the characteristics of NAICS 722515. The reviews indicate a focus on coffee and breakfast items, further confirming its classification.",Active,5,Yes,44.90524,-93.28804,"5351 Lyndale Ave S, Minneapolis, MN 55419, USA",Minneapolis,MN,55409,Monday: 5:00??AM??€?€?:00??PM; Tuesday: 5:00??AM??€?€?:00??PM; Wednesday: 5:00??AM??€?€?:00??PM; Thursday: 5:00??AM??€?€?:00??PM; Friday: 5:00??AM??€?€?:00??PM; Saturday: 5:00??AM??€?€?:00??PM; Sunday: 5:00??AM??€?€?:00??PM,"Breakfast, Lunch",2,https://www.starbucks.com/store-locator/store/11975/,,,2025/10/31
Sebastian Joe's Kingfield Social,722515,722515,TRUE,Low,"The establishment does not open early (6-8 AM) and focuses on ice cream rather than coffee or breakfast, which does not align with the typical characteristics of a coffee shop.",Active,5,Yes,44.9249315,-93.2775713,"4301 Nicollet Ave, Minneapolis, MN 55409, USA",Minneapolis,MN,55409,Monday: 10:00??AM??€?€?0:00??PM; Tuesday: 10:00??AM??€?€?0:00??PM; Wednesday: 10:00??AM??€?€?0:00??PM; Thursday: 10:00??AM??€?€?0:00??PM; Friday: 10:00??AM??€?€?0:00??PM; Saturday: 10:00??AM??€?€?0:00??PM; Sunday: 10:00??AM??€?€?0:00??PM,None,N/A,https://sebastianjoesicecream.com/,,,2025/8/12
Marigold,445310,722515,FALSE,High,"Marigold operates as a non-alcoholic bottle shop, which aligns more closely with the NAICS code for 'Beer, Wine, and Liquor Stores' (445310) rather than a coffee shop. The hours of operation and the nature of the products suggest a focus on beverages other than coffee or tea.",Active,5,Yes,44.9393149,-93.2782498,"3506 Nicollet Ave, Minneapolis, MN 55408, USA",Minneapolis,MN,55409,Monday: 12:00??€?€?:00??PM; Tuesday: 12:00??€?€?:00??PM; Wednesday: 12:00??€?€?:00??PM; Thursday: 12:00??€?€?:00??PM; Friday: 12:00??€?€?:00??PM; Saturday: 12:00??€?€?:00??PM; Sunday: 12:00??€?€?:00??PM,None,N/A,http://shopmari.gold/,,2023,2025/8/21
Sun Street Breads,722515,722515,TRUE,High,"Sun Street Breads operates primarily in the morning hours, serves breakfast, and has a strong focus on coffee and baked goods, aligning with the characteristics of a coffee shop.",Active,5,Yes,44.9194402,-93.2782173,"4600 Nicollet Ave, Minneapolis, MN 55419, USA",Minneapolis,MN,55409,"Monday: Closed; Tuesday: Closed; Wednesday: 6:30??AM??€?€?:00??PM; Thursday: 6:30??AM??€?€?:00??PM, 5:00??€?€?:00??PM; Friday: 6:30??AM??€?€?:00??PM; Saturday: 6:30??AM??€?€?:00??PM; Sunday: 6:30??AM??€?€?:00??PM",Breakfast,1,http://www.sunstreetbreads.com/,,,2025/11/2
Nighthawks,722410,722515,FALSE,High,"Nighthawks operates primarily in the evening with a focus on beer and wine, and the reviews indicate a vibe more aligned with a bar rather than a coffee shop. The hours of operation (3 PM to 10/11 PM) and the emphasis on food and drinks suggest it fits the NAICS code for bars and taverns (722410) rather than coffee shops (722515).",Active,5,Yes,44.9342728,-93.2776798,"3753 Nicollet Ave, Minneapolis, MN 55409, USA",Minneapolis,MN,55409,Monday: 3:00??€?€?0:00??PM; Tuesday: 3:00??€?€?0:00??PM; Wednesday: 3:00??€?€?0:00??PM; Thursday: 3:00??€?€?0:00??PM; Friday: 3:00??€?€?1:00??PM; Saturday: 3:00??€?€?1:00??PM; Sunday: Closed,"Beer, Wine",2,https://www.nighthawksdinerbar.com/,,,2026/1/10
The Lowbrow,722511,722515,FALSE,Low,"The Lowbrow serves breakfast, lunch, and dinner, and offers beer and wine, indicating it operates more like a restaurant than a coffee shop. Its hours suggest a focus on later service rather than early morning coffee, which aligns more with a full-service restaurant (NAICS 722511) rather than a coffee shop (NAICS 722515).",Active,5,Yes,44.9254287,-93.2781287,"4244 Nicollet Ave, Minneapolis, MN 55409, USA",Minneapolis,MN,55409,Monday: 4:00??€?€?:00??PM; Tuesday: 11:00??AM??€?€?0:00??PM; Wednesday: 11:00??AM??€?€?0:00??PM; Thursday: 11:00??AM??€?€?0:00??PM; Friday: 11:00??AM??€?€?0:00??PM; Saturday: 9:00??AM??€?€?0:00??PM; Sunday: 9:00??AM??€?€?:00??PM,"Breakfast, Lunch, Dinner, Beer, Wine",2,http://thelowbrowmpls.com/,,,2026/1/3
Nokko,722511,722515,FALSE,High,"Nokko operates primarily in the evening hours and serves dinner, beer, and wine, indicating it functions more as a restaurant or bar rather than a coffee shop. The absence of breakfast offerings and the focus on dinner align it with NAICS 722511 (Full-Service Restaurants) rather than 722515 (Coffee Shops).",Active,5,Yes,44.9163953,-93.2775615,"4747 Nicollet Ave, Minneapolis, MN 55419, USA",Minneapolis,MN,55409,Monday: Closed; Tuesday: 4:30??€?€?:00??PM; Wednesday: 4:30??€?€?:00??PM; Thursday: 4:30??€?€?:00??PM; Friday: 4:30??€?€?0:00??PM; Saturday: 4:30??€?€?0:00??PM; Sunday: 4:30??€?€?:00??PM,"Dinner, Beer, Wine",N/A,https://nokko.house/,,,2026/1/9
Bruegger's Bagels,722515,722515,TRUE,High,"Bruegger's Bagels operates primarily as a breakfast-focused establishment, opening early at 6 AM and serving bagels and coffee, aligning with the characteristics of a coffee shop (NAICS 722515). The reviews indicate a morning vibe and a focus on breakfast items.",Active,5,Yes,44.9198233,-93.2784023,"4554 Nicollet Ave, Minneapolis, MN 55409, USA",Minneapolis,MN,55409,Monday: 6:00??AM??€?€?:00??PM; Tuesday: 6:00??AM??€?€?:00??PM; Wednesday: 6:00??AM??€?€?:00??PM; Thursday: 6:00??AM??€?€?:00??PM; Friday: 6:00??AM??€?€?:00??PM; Saturday: 6:00??AM??€?€?:00??PM; Sunday: 6:00??AM??€?€?:00??PM,Breakfast,1,https://locations.brueggers.com/us/mn/minneapolis/4554-nicollet-avenue-south?y_source=1_OTczMjEyMi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,,2026/1/1
The Get Down Coffee Co.,722515,722515,TRUE,High,"The Get Down Coffee Co. serves breakfast and has positive reviews highlighting its coffee and atmosphere, indicating it operates as a coffee shop. The absence of evening hours suggests a focus on morning vibes, aligning with NAICS code 722515.",Active,5,Yes,45.0355819,-93.2992315,"1500 N 44th Ave, Minneapolis, MN 55412, USA",Minneapolis,MN,55409,Unknown,Breakfast,2,https://getdowncoffee.com/,,,2025/10/21
Sonny's Ice Cream Cafe,722515,722515,TRUE,Low,"While Sonny's Ice Cream Cafe serves coffee and has a positive vibe, the presence of beer and wine suggests it may not primarily focus on coffee/tea or breakfast, which are key attributes for a coffee shop. The lack of specific hours and emphasis on ice cream also detracts from a strong classification as a coffee shop.",Active,5,Yes,44.9411685,-93.2879137,"3403 Lyndale Ave S, Minneapolis, MN 55408, USA",Minneapolis,MN,55409,Unknown,"Beer, Wine",2,http://sonnysicecream.com/,,,2025/7/15
Corner Cafe - All Day Breakfast,722515,722515,TRUE,High,"The Corner Cafe - All Day Breakfast serves breakfast items and has a positive review highlighting a morning meal experience, which aligns with the characteristics of a coffee shop. The absence of specific hours is mitigated by the breakfast focus and the overall vibe described in the reviews.",Active,5,Yes,44.9340426,-93.2622782,"805 E 38th St, Minneapolis, MN 55407, USA",Minneapolis,MN,55409,Unknown,Breakfast,N/A,,,,2025/10/26
GIOT CREAM COFFEE,722515,722515,TRUE,High,"GIOT CREAM COFFEE operates primarily as a coffee shop, focusing on coffee and likely serving breakfast items, as indicated by the reviews and the morning hours. Although the opening hours are not strictly early (6-8 AM), the emphasis on coffee and the positive reviews about the coffee offerings align with the characteristics of a coffee shop.",Active,5,Yes,44.882485,-93.3082986,"6627 Penn Ave S, Richfield, MN 55423, USA",Minneapolis,MN,55410,Monday: 8:00??AM??€?€?:00??PM; Tuesday: 8:00??AM??€?€?:00??PM; Wednesday: 8:00??AM??€?€?:00??PM; Thursday: 8:00??AM??€?€?:00??PM; Friday: 8:00??AM??€?€?:00??PM; Saturday: 10:00??AM??€?€?:00??PM; Sunday: 10:00??AM??€?€?:00??PM,None,N/A,http://www.giotcoffee.com/,,,2026/1/10
Jones Coffee - Linden Hills,722515,722515,TRUE,High,"Jones Coffee - Linden Hills operates as a coffee shop, opening early at 6 AM and serving breakfast and lunch, which aligns with the characteristics of NAICS 722515. The positive reviews emphasize the coffee quality and atmosphere, further confirming its coffee shop identity.",Active,5,Yes,44.9248428,-93.3152385,"2814 W 43rd St, Minneapolis, MN 55410, USA",Minneapolis,MN,55410,Monday: 6:00??AM??€?€?:00??PM; Tuesday: 6:00??AM??€?€?:00??PM; Wednesday: 6:00??AM??€?€?:00??PM; Thursday: 6:00??AM??€?€?:00??PM; Friday: 6:00??AM??€?€?:00??PM; Saturday: 6:00??AM??€?€?:00??PM; Sunday: 6:00??AM??€?€?:00??PM,"Breakfast, Lunch",1,http://www.jones.coffee/,,,2026/1/12
Luminous Cafe,722515,722515,TRUE,Low,"Luminous Cafe operates from 10 AM to 8 PM, which does not align with the typical early morning hours of a coffee shop. The reviews emphasize Persian pastries and tea rather than coffee, suggesting a focus on baked goods and desserts rather than a traditional coffee shop vibe.",Active,5,Yes,44.88085350000001,-93.3253561,"Door #20, 10 Southdale Ctr 1st floor, Edina, MN 55435, USA",Minneapolis,MN,55410,Monday: 10:00??AM??€?€?:00??PM; Tuesday: 10:00??AM??€?€?:00??PM; Wednesday: 10:00??AM??€?€?:00??PM; Thursday: 10:00??AM??€?€?:00??PM; Friday: 10:00??AM??€?€?:00??PM; Saturday: 10:00??AM??€?€?:00??PM; Sunday: 11:00??AM??€?€?:00??PM,None,N/A,http://ellispastry.com/,,,2026/1/6
Jones Coffee - Fulton,722515,722515,TRUE,High,"Jones Coffee - Fulton opens early (6 AM), serves breakfast and lunch, and has a coffee shop vibe as indicated by the reviews. This aligns with the NAICS code for coffee shops (722515).",Active,5,Yes,44.9120771,-93.3190267,"5008 Xerxes Ave S, Minneapolis, MN 55410, USA",Minneapolis,MN,55410,Monday: 6:00??AM??€?€?:00??PM; Tuesday: 6:00??AM??€?€?:00??PM; Wednesday: 6:00??AM??€?€?:00??PM; Thursday: 6:00??AM??€?€?:00??PM; Friday: 6:00??AM??€?€?:00??PM; Saturday: 6:00??AM??€?€?:00??PM; Sunday: 7:00??AM??€?€?:00??PM,"Breakfast, Lunch",2,https://jones.coffee/,,,2026/1/4
The Roastery,722515,722515,TRUE,High,"The Roastery operates primarily as a coffee shop, opening early in the morning and focusing on coffee, as indicated by the reviews highlighting the quality of their coffee and the roasting process. The absence of breakfast attributes and the limited hours suggest a strong emphasis on coffee rather than a full-service restaurant or bar.",Active,5,Yes,44.905231,-93.287516,"616 W 54th St, Minneapolis, MN 55419, USA",Minneapolis,MN,55410,Monday: Closed; Tuesday: 7:00??AM??€?€?:00??PM; Wednesday: Closed; Thursday: Closed; Friday: Closed; Saturday: 7:00??AM??€?€?2:00??PM; Sunday: Closed,None,N/A,http://www.shoptheroastery.com/pages/contact,,,2026/1/11
Bellecour - Edina,722515,722515,TRUE,High,"Bellecour - Edina operates from 7 AM to 4 PM, serving breakfast and lunch, which aligns with the characteristics of a coffee shop. The reviews emphasize brunch options and pastries, reinforcing the morning vibe over a late-night atmosphere.",Active,5,Yes,44.913562,-93.3302749,"3934 Market St, Edina, MN 55424, USA",Minneapolis,MN,55410,Monday: 7:00??AM??€?€?:00??PM; Tuesday: 7:00??AM??€?€?:00??PM; Wednesday: 7:00??AM??€?€?:00??PM; Thursday: 7:00??AM??€?€?:00??PM; Friday: 7:00??AM??€?€?:00??PM; Saturday: 7:00??AM??€?€?:00??PM; Sunday: 7:00??AM??€?€?:00??PM,"Breakfast, Lunch, Beer, Wine",N/A,https://bellecourmn.com/edina/,,,2025/12/8
Oh Cr??pe!,722515,722515,TRUE,High,"Oh Cr??pe! opens at 7:00 AM, serves breakfast and lunch, and has a focus on crepes, which aligns with the coffee shop definition. The reviews indicate a positive morning vibe and a focus on quality food, further supporting the classification as a coffee shop.",Active,5,Yes,44.9220608,-93.329294,"4408 France Ave S, Minneapolis, MN 55410, USA",Minneapolis,MN,55410,Monday: 7:00??AM??€?€?:00??PM; Tuesday: Closed; Wednesday: 7:00??AM??€?€?:00??PM; Thursday: 7:00??AM??€?€?:00??PM; Friday: 7:00??AM??€?€?:00??PM; Saturday: 7:00??AM??€?€?:00??PM; Sunday: 7:00??AM??€?€?:00??PM,"Breakfast, Lunch",N/A,https://www.ohcrepemn.com/,,,2025/9/23
Caribou Coffee,722515,722515,TRUE,High,"Caribou Coffee operates early hours (6:30 AM) and serves breakfast and lunch, aligning with the characteristics of a coffee shop. The positive reviews emphasize the coffee experience, further confirming its focus on coffee rather than a bar atmosphere.",Active,5,Yes,44.9117231,-93.3305365,"3945 W 50th St, Edina, MN 55424, USA",Minneapolis,MN,55410,Monday: 6:30??AM??€?€?:00??PM; Tuesday: 6:30??AM??€?€?:00??PM; Wednesday: 6:30??AM??€?€?:00??PM; Thursday: 6:30??AM??€?€?:00??PM; Friday: 6:30??AM??€?€?:00??PM; Saturday: 6:30??AM??€?€?:00??PM; Sunday: 6:30??AM??€?€?:00??PM,"Breakfast, Lunch",2,https://locations.cariboucoffee.com/us/mn/edina/3945-west-50th-street,,,2025/12/30
